episode,return,update
1,-187.86553759955694,1
2,-177.57769182173104,1
3,-220.01827892476982,2
4,-203.307952750444,2
5,-185.50014512710595,2
6,-265.4687993887246,3
7,-179.91466720321884,3
8,-232.02101289399144,3
9,-203.15809705452602,4
10,-257.7196250417284,4
11,-198.9487844202968,4
12,-185.80693117103317,4
