episode,return,best_return,epsilon,steps
79,-765.9220117338709,1207.8613061846468,0.6730128848950394,54
80,-705.8774243480718,1207.8613061846468,0.6696478204705641,67
81,-550.7597089246685,1207.8613061846468,0.6662995813682113,76
82,339.3122970655968,1207.8613061846468,0.6629680834613703,48
83,-873.1753064499169,1207.8613061846468,0.6596532430440635,73
84,246.28863886781915,1207.8613061846468,0.6563549768288431,69
85,-555.3809522390559,1207.8613061846468,0.6530732019446989,54
86,334.64328327712155,1207.8613061846468,0.6498078359349754,151
87,396.7983222156438,1207.8613061846468,0.6465587967553006,57
88,-969.8598413709967,1207.8613061846468,0.6433260027715241,79
89,373.92255384463465,1207.8613061846468,0.6401093727576664,81
90,-609.5133458558946,1207.8613061846468,0.6369088258938781,76
91,-1107.8655808031556,1207.8613061846468,0.6337242817644086,72
92,-387.3037003750396,1207.8613061846468,0.6305556603555866,61
93,-1370.0377097412627,1207.8613061846468,0.6274028820538087,153
94,480.623541347589,1207.8613061846468,0.6242658676435396,68
95,-1351.4136906132208,1207.8613061846468,0.6211445383053219,68
96,-749.7053481434975,1207.8613061846468,0.6180388156137954,74
97,-693.8956478457096,1207.8613061846468,0.6149486215357264,69
98,-656.1426916440787,1207.8613061846468,0.6118738784280477,53
99,800.5860264236251,1207.8613061846468,0.6088145090359075,74
100,384.4780537947895,1207.8613061846468,0.6057704364907279,78
101,150.97852082782174,1207.8613061846468,0.6027415843082743,166
102,942.4258323764452,1207.8613061846468,0.599727876386733,78
103,-792.7401361501727,1207.8613061846468,0.5967292370047993,211
104,-64.55209749532582,1207.8613061846468,0.5937455908197753,71
105,-562.2434135707294,1207.8613061846468,0.5907768628656764,47
106,459.49432986195734,1207.8613061846468,0.587822978551348,55
107,-328.76083890710106,1207.8613061846468,0.5848838636585912,61
108,174.69818494368178,1207.8613061846468,0.5819594443402983,72
109,331.5891137321714,1207.8613061846468,0.5790496471185969,138
110,-1404.0434918704668,1207.8613061846468,0.5761543988830038,168
111,-698.8317040806089,1207.8613061846468,0.5732736268885888,65
112,-6.59397097584997,1207.8613061846468,0.5704072587541459,93
113,-567.7439576357478,1207.8613061846468,0.5675552224603752,55
114,1734.7909542918565,1734.7909542918565,0.5647174463480732,176
115,179.01963055789292,1734.7909542918565,0.5618938591163328,140
116,49.970062505702344,1734.7909542918565,0.5590843898207511,74
117,-1042.6821209735897,1734.7909542918565,0.5562889678716475,67
118,-1133.0065052035905,1734.7909542918565,0.5535075230322892,78
119,97.0538874191875,1734.7909542918565,0.5507399854171278,80
120,-179.31824556136303,1734.7909542918565,0.5479862854900421,114
121,-435.57715525470485,1734.7909542918565,0.5452463540625919,126
122,-830.816767840686,1734.7909542918565,0.542520122292279,108
123,1011.0189514129579,1734.7909542918565,0.5398075216808176,185
124,-475.5265676377712,1734.7909542918565,0.5371084840724134,118
125,-166.81164384694148,1734.7909542918565,0.5344229416520514,89
126,-185.167517666403,1734.7909542918565,0.5317508269437912,50
127,271.7638900655875,1734.7909542918565,0.5290920728090721,211
128,827.552002900471,1734.7909542918565,0.5264466124450268,126
129,-1174.610921127751,1734.7909542918565,0.5238143793828016,117
130,-169.8352525831474,1734.7909542918565,0.5211953074858876,83
131,639.506879514599,1734.7909542918565,0.5185893309484582,71
132,910.4033700864845,1734.7909542918565,0.515996384293716,154
133,-1391.290638566612,1734.7909542918565,0.5134164023722474,134
134,1124.0410605628017,1734.7909542918565,0.5108493203603861,161
135,-220.24372806812744,1734.7909542918565,0.5082950737585842,53
136,329.9843398166347,1734.7909542918565,0.5057535983897913,85
137,-1223.838445985533,1734.7909542918565,0.5032248303978423,95
