episode,return,goal_x,epsilon
38,-3169.285904601176,-0.7950550649596811,0.9224776036644111
39,-907.7802470268424,-0.3715312360199695,0.9197771110192955
40,23.654464907339047,0.10265787421430106,0.9185602750477985
41,286.602498388453,0.29576437258929766,0.9167382123056853
42,-1959.7532753371638,0.5652366923988624,0.9151362289044649
43,271.602064514992,-0.8591182683590511,0.9128466529259184
44,-1498.120829771488,0.4002468310736106,0.9109720008789286
45,-68.0960703015281,-0.6097107977395169,0.9094451310752021
46,-2453.0098861548577,-0.6258382151162969,0.9076636313733676
47,-407.41963686236113,-0.09691870396674473,0.9060356175766259
48,-1856.1939442395462,-0.3572782395338222,0.9034926960855901
49,-1161.354221794862,-0.24873730100389724,0.9015319186430281
50,-2182.7023286150716,-0.6875893761830725,0.8996393663692283
51,-3966.493450073777,0.7354452432736928,0.8974967331819304
52,-1585.3231339049748,-0.42143406937286476,0.8959726111835143
53,-2266.460675411462,0.5017516271384302,0.8939236130157885
54,137.16510273537082,-0.09114929614118039,0.8921321794104556
55,-3353.8631852153353,-0.7264962681237013,0.8891269319496439
56,55.34317102469839,-0.07960267829950007,0.8875131663533613
57,-198.24009585000073,-0.3492780765288255,0.8858398139308612
58,-2224.0636055796904,-0.5818089907093829,0.8839195914611584
59,-1201.7431913636333,0.4653351537033782,0.8825863869628361
60,-456.6658157167746,-0.12223252840481336,0.8807982491678013
61,-640.4423257326175,0.151376344042924,0.878392424377243
62,-4424.7256771138045,-0.7480002219481996,0.8760968220209963
63,-798.5771838414717,-0.8250944870485936,0.8745493416958751
64,-1840.1077420974277,-0.3062498178009865,0.8726961912531053
65,-141.04482156728943,-0.7138746580994071,0.8713193285771607
66,-1138.981075193712,-0.5929326566336051,0.8700472697181586
67,-36.018440186210654,0.1459100514607109,0.8685929768811294
68,-839.5533220981498,0.16364788466655023,0.8665082239797071
69,-4671.301500775318,0.8254065838346015,0.8646731457129764
70,478.0084249443561,0.5089234090505151,0.8629031571813415
71,-57.91146308529011,-0.02401500449131133,0.8615021079875497
72,-2043.797957525932,0.7880876189549691,0.8601034735203168
73,-126.34850764808337,-0.0477190780974831,0.8587476859912119
74,-1258.6275006232045,-0.3031758047834061,0.8568897038119985
75,310.3050232180732,-0.10995937145091594,0.8547140400794606
76,-1034.5699647598337,0.587325463549844,0.8530058383514276
77,-891.914896619907,-0.6475516398025006,0.8509607820186206
78,-1302.7100557562667,-0.7045636659562016,0.8494803743711846
79,-2060.115572883245,-0.39377918908978504,0.8476436825154399
80,-573.5966112197274,0.40859030571638877,0.8463286556348126
81,-2603.9073382875745,-0.7060662972793862,0.8449959216129636
82,-2392.858547844964,-0.48561481638921455,0.8433876837620864
83,-628.2651216321426,0.0987344449046701,0.8406354463431103
84,-3074.4023641538743,0.5936215376383437,0.8389176829921327
85,-1437.0507371778424,-0.3291499929191124,0.8373217411205818
86,-1506.0116526793117,-0.37634789134778646,0.8356111772461942
87,779.4006827974972,-0.4392628369783151,0.8339043298051471
88,-1963.4122839375025,-0.6037059283523674,0.8326510857400696
89,-322.82678420871343,-0.11682529199453173,0.8314389162312283
90,-4048.327400362301,0.7050190792588452,0.8290591585120525
91,-3311.851730773893,0.7034264835813447,0.8273471123046794
92,-213.73873448583248,0.033945048695608326,0.8257745771314899
93,-2820.9811797191037,0.48962237779977846,0.8235861066211361
94,618.3268029141408,-0.22741608802732183,0.8218089031433573
95,748.811675991795,0.4442213004282468,0.8199780320184574
96,-3509.527392564558,0.7862636709608025,0.8184780378256701
97,2186.982468223252,-0.6790357216593251,0.8154676732324299
98,387.39424155897404,-0.6240882300759107,0.8138809745796356
99,-787.9068823296305,0.17888902473751822,0.8118974637272143
100,-913.2845885694138,-0.5464176017137682,0.8101851215411816
101,-2524.9236342008076,0.4993287088341197,0.8079079835913361
102,-102.59246420683857,0.0013341351642162103,0.8067908933721064
103,-2467.498448075143,-0.8749146821252373,0.8042033183140826
104,337.97789971854917,-0.6627200079842621,0.8025270814358958
105,-133.23166557360364,-0.680701491668644,0.8013427841615542
106,526.9232860759282,0.3496723841571957,0.7999915835953971
107,-2282.3569087801716,-0.5404038270118963,0.7983995436218168
108,713.4792221535931,0.387732833308443,0.7965868734793842
109,-3185.5368286624453,-0.6640960471968361,0.794759974504434
110,-84.95104660577533,0.7696125918117137,0.7929375459534669
111,821.0871452138063,-0.35829235479430843,0.7910639950034303
112,895.1036880010728,0.29315558297444844,0.7891397312433113
113,249.4299551806617,-0.384396791612301,0.7880134021973477
114,67.71015033622365,-0.8552529155047387,0.7859682539618367
115,-910.7384158938709,0.24115520102595311,0.7839838198677104
116,-2637.147616613666,-0.6473887252849573,0.7819498382223543
117,-5834.92960168382,0.8392174418577271,0.780012738941219
118,-3965.638015880311,0.7794417988803802,0.7783174308824824
119,-290.2067728571711,-0.05871311720047523,0.7767532305240132
120,-341.63300900523444,-0.8678937888414221,0.774956740352106
121,-2040.7644925990248,0.5929715067889255,0.773399757716445
122,1160.0311825120507,-0.48124666446041936,0.7715393995793712
123,298.1695759406657,0.1908284772600196,0.7698097813924218
124,-329.9964826594161,0.18559288320970613,0.7675638868634853
125,-591.8638461823725,-0.22646872186707112,0.7662555270114624
126,-1058.457668001889,0.2734758460439536,0.7650031759659676
127,35.07415055376643,-0.08298561226266044,0.7632535623367179
128,108.40468238943515,-0.47400774660435396,0.7621310721690845
129,-762.0331587200609,0.5698237741630386,0.7604240068936005
130,-4352.233720793672,-0.7801940574806794,0.75879190930945
131,-3728.8222127798863,-0.6368881604531431,0.7571635612361526
132,387.57556386356305,-0.341397586936666,0.7558035807819249
133,346.62717081164453,0.7577468504774104,0.7539708750218042
134,283.5734669413456,-0.387503851791716,0.7527048671956306
135,78.08959389013256,-0.6921178854023611,0.7512833296321085
136,-259.2729133123486,-0.8002882635043318,0.7489729089351789
137,-4485.086013973715,-0.8039125212710844,0.7470359478893189
138,-1207.3311709747777,0.3252861482391115,0.744305443913332
139,1147.8241282372217,-0.3276160254863111,0.7414646192633406
140,761.5727253216172,0.6750088960222954,0.7392899326422829
141,-3231.7987423577433,-0.8217448883769746,0.7376548115271737
142,270.07877186198203,-0.4738592320120872,0.7366241025348851
143,336.18485688066175,0.12821877313699093,0.7351323180156258
144,67.01197136051684,-0.8113425841303309,0.733370371776086
145,9.763167250317139,0.04275530769174696,0.7317322494169529
146,39.405832602261,0.6002253968194075,0.7298090735772357
147,-82.49105266033934,0.7647153642325119,0.7277218713939921
148,72.19391434772928,0.6184349128759549,0.7260634851617499
149,-635.7741359329993,0.8632272250558669,0.7240720367112021
150,-327.4206802547179,0.5030595733883921,0.7225738937316464
151,-2791.846843059133,0.5021934382406322,0.7208442438352506
152,-319.32339722905374,0.06492246470574714,0.7188681694587074
153,360.9375431243823,0.6436298594206037,0.7173482239667416
154,-743.4001310798999,-0.2068389070193637,0.7156486538684561
155,637.3391808657871,-0.4203660284984771,0.7144017319970163
156,-241.84683026702942,-0.03982090675725758,0.7108071118241404
157,229.38380380278682,-0.48137410704802736,0.7091901160288551
158,244.1215037990961,-0.24049359031275463,0.7077250485127192
159,163.76272243186145,-0.21696465649152785,0.7067720382917613
160,-927.6418039645703,-0.3656223457716865,0.7055417444808496
161,-206.55327901982332,0.7494264351687202,0.703757824921432
162,427.3951614982709,-0.30894983099156015,0.7025168643399559
163,-854.1797079801657,0.6274088797925242,0.7005622471387006
164,2106.487315939168,0.5479052903047393,0.6987107843220778
165,323.1894512621173,0.2392517326817173,0.6964281043943583
166,-2247.5063299118847,0.42280769215852343,0.6949591520237448
167,-2026.8634446917054,0.35063663187329686,0.6933005186142797
168,-2951.559531667166,-0.6622148928572209,0.691630109738418
169,-4644.173704243574,-0.7288276531861178,0.6894362856808394
170,-7074.327050916741,-0.7479122061176636,0.6866130311740538
171,65.05950316761982,-0.6526657259319562,0.6850234863550303
172,458.4022125857696,0.5415915169531741,0.6835804499998112
173,-3004.6287935764663,0.5087233883331844,0.6817931110335249
174,-289.49830022417297,0.8028487130711944,0.6798533311571424
175,220.247947429823,0.16213661164495663,0.6782492512338046
176,-834.6682601090497,0.20909826004341825,0.6760542223957112
177,-640.2132765481274,0.11691110065039545,0.6729161908355696
178,-436.2061861615389,-0.06122672463379075,0.6712365856077313
179,-2000.6645332161877,0.4750621020118583,0.6698558708195727
180,-79.58286295111515,-0.014124211964227529,0.6686483296067965
181,79.5837764042816,0.7762252242421833,0.6673659652360121
182,305.33821069552937,-0.689213581379801,0.6657321112408252
183,-1685.6491658594941,0.2841539130729501,0.6637495737420922
184,576.629476117655,0.4937785490553178,0.6623089556330609
185,237.24580708720254,-0.2994520350091713,0.6610244560228757
186,-1178.4742710034618,0.4725578647271741,0.6597274076557991
187,-88.9344178010393,-0.24445436801030274,0.657505959227507
188,-4236.578218916354,-0.6162990324750006,0.6557316005613779
189,-4062.3245160774813,0.7850294340763392,0.6544004558362356
190,469.72796619279006,-0.21002431900066232,0.6526502335632203
191,171.3095839825951,0.0953875174552199,0.6511605185179727
192,-3450.600328947406,0.5045426890369059,0.6491649792164833
193,-1201.4089370246227,-0.22255294773451284,0.6477735388160708
194,-1552.4498405026459,0.39196842480655836,0.6465344447277336
195,228.26638900204608,-0.6867385610093255,0.6453872204792371
196,395.6126732116034,0.2467329911841737,0.6440639565906621
197,-537.5725988507015,0.15886439994459722,0.6428473729039879
198,-4915.821962404404,-0.8778551654005149,0.6412784071635701
199,63.82474974071647,0.5857191201533781,0.6395809230456249
200,-306.8297926450679,-0.074613452762608,0.6380059016068406
201,-1022.6604553046409,-0.3565306954035151,0.6361565972003626
202,-224.4273051071861,0.5063292637767286,0.6329124389523831
203,643.2700516352522,0.8946623841076314,0.6310355744075536
204,-1316.1995286008055,-0.38896481184472986,0.630135666875728
205,-2873.1855510764835,-0.7084448426315109,0.628513559019252
206,-1135.795492152811,0.29823252499176645,0.6273576881573657
207,-53.97175480451301,-0.7372066914285611,0.626002490571033
208,214.13014172655642,-0.847800894231955,0.6242483593846675
209,-1680.6825144923541,-0.642560624700057,0.6229577530526499
210,-1666.4551324087015,-0.5432323910167838,0.6216700473204809
211,350.8632818482302,0.28128427078948237,0.6201713813059708
212,-6538.752515579616,-0.8902262985683392,0.6186197793097663
213,-368.22739511813114,0.19066531976590995,0.6168031042463057
214,170.63035837088944,-0.47060492287070077,0.6152465369705941
215,-3340.064328683293,-0.7969825077241314,0.6140466633967185
216,104.0052149544938,0.7700317743101047,0.6128774800174319
217,188.44199315141128,0.3566174111615469,0.6109949953816532
218,-4700.29038767489,-0.8277276608152805,0.6092865673229164
219,-2618.225950738479,-0.6751373772498425,0.6077785303571807
220,-231.60372974042758,0.44133863099192017,0.605551872520302
221,-186.50946771343155,0.632035979571483,0.6036938876096869
222,323.16970576316015,0.4223179654832908,0.6021595169954315
223,-195.82824161048427,-0.4126342476279596,0.6011665238267996
224,-190.5638809878207,0.8643686128176272,0.5999827887717407
225,-5069.750504592413,-0.8018994330156679,0.5979790107122931
226,427.5051312080345,-0.8237690071556992,0.5965014629704315
227,-1263.4878645558417,0.3772409131811173,0.5949733991617813
228,-245.40597459467398,-0.7349021895164435,0.593816560265211
229,-4910.655118976281,0.8640489231975464,0.5925672194692674
230,179.9522602184109,0.5113457070145343,0.59118543558283
231,-1034.9889524455516,0.13034366992554725,0.5874775461876249
232,-4574.113398819603,0.802844016404571,0.5859613148048458
233,314.7425623821891,0.14043098845357582,0.5843157650911474
234,-3573.226525466702,0.26861967944155596,0.5805355587714386
235,-396.18538397576384,-0.6328098181438957,0.5790389108284774
236,19.883438933647,-0.1727380966666212,0.5777839342898037
237,-3205.8553057050503,-0.6854084528440597,0.5765714261598005
238,-1925.4753026899145,-0.39946401759373673,0.5749153358789689
239,11.273701933941823,-0.12977421537357003,0.5734214569603421
240,-1164.8870207753191,0.24233241135287342,0.5720884325735188
241,136.63349538367598,-0.1641904030283452,0.5710583254847748
242,100.52893116097874,0.15895124713621478,0.5699262551995639
243,345.06638817034866,-0.8350922983007454,0.5683817731465348
244,-176.0486524337526,-0.04656118483769345,0.5670486572040743
245,137.3607831122127,0.13042427961980818,0.5658479154792265
246,-1060.8093947677048,0.3636039259986684,0.5636216909256184
247,-993.4611246136759,0.27437950173785686,0.5620447300459704
248,245.229856965124,0.5173779995747169,0.561111100609628
249,73.49258843552434,-0.12344724867619783,0.5601281581266289
250,124.44051751650139,-0.25081679798954226,0.558434798770882
251,-2831.412199015966,0.4260702392679966,0.5566457212069545
252,-3490.5211170397088,0.7579029551313449,0.5555449642704369
253,-152.8296959908783,0.036495206533024405,0.5536401296677185
254,-1463.0261921352908,-0.3339887548604378,0.5525333392982612
255,-69.42329829518124,-0.010545036268637786,0.5512785750588378
256,-4886.129950590375,-0.7702935352687014,0.5483795745518271
257,-7768.951103792049,-0.7999777495676198,0.5458938960538078
258,-1179.5233269024163,-0.2985659270972175,0.5446928102609956
259,-1470.9835034879472,-0.3349919343564194,0.5434576228629174
260,-1094.3534365850733,-0.8735708815918727,0.5416229124873065
261,432.5773354744156,0.6417864424342047,0.5405180044219167
262,-276.89532182575283,-0.6234967816908574,0.5394645236100918
263,502.5813795481614,-0.6845893994431902,0.5382545968161941
264,-6242.767943204369,0.8251725256217503,0.5366460122709904
265,-2894.075208011118,0.489788804438254,0.5350791068744344
266,428.99581948607,0.3377970884989666,0.5340373071306889
267,-855.2940915458089,-0.2018849487054305,0.5329011549605983
268,-5542.856347397442,-0.8806902390437827,0.5313703751924149
269,-276.28720343231186,0.04515894534107012,0.530156448222815
270,276.05798686770044,-0.6013676378222395,0.5288378319186234
271,-1076.5812092139695,0.8804394048304899,0.5272244783015521
272,-2.0738444878045357,0.6103255155870843,0.5259853062796633
273,-4432.120439233238,-0.6451274005762055,0.5245001739254465
274,142.39676912846852,-0.19336911148454416,0.5232562443407597
275,-2814.6142383856245,0.45959431103053994,0.5216970727824543
276,-54.26866377570383,-0.055211518457277675,0.5188167581798601
277,-2616.994982933082,-0.5743320259844373,0.5177981898254431
278,-9625.495789447297,-0.819631639846298,0.514732506206515
279,-796.6342871365566,-0.3742932054338489,0.5135373594149082
280,165.72965973969258,0.1556013114266327,0.5125071353395149
281,-329.75550727337964,-0.7485923977976123,0.5107414246213768
282,200.9777417404893,0.618459092572574,0.5092120034562564
283,-1229.894392553621,0.26846829024169383,0.5082486701030441
284,-135.60430115035524,0.47322543427115227,0.5067389419132953
285,-710.7575381139768,-0.24010490712129773,0.5056099107844169
286,-859.5875215090874,-0.29077833006481313,0.5045518482162027
287,-242.2344473992372,-0.03136948454287092,0.5015616844128137
288,-1143.624437096783,0.6336279303861042,0.49988274610233857
289,-4556.791136093898,0.7371940389684298,0.49854633383161034
290,-596.7356534321847,0.6304937379006991,0.4968339211817025
291,-99.48634129235103,-0.0021294746433265788,0.49510579015340417
292,-41.96119940633156,-0.7110365113870729,0.49411653072954287
293,-652.2265852410117,0.751207810593017,0.49288581576355645
294,-2906.8623250626224,-0.5804881516134586,0.49148188322079506
295,571.5648455265916,-0.5551145826071403,0.4907540387502986
296,-3146.2750725814312,0.769428825307248,0.48975246303649783
297,-890.9782874682489,-0.3464368696425849,0.4886654214593349
298,-3621.848706914955,-0.8868339786725719,0.48782180276652876
299,-128.42436756199538,0.36546023825800666,0.486335736381554
300,-4543.957583670184,0.8672507055765638,0.4840726795994224
301,-28.133977527913288,-0.040489427470080996,0.48333538292384326
302,-3689.43919041548,0.7259901695352956,0.4808185417347705
303,-4858.232993062701,0.8337802023888833,0.47966764215010826
304,596.188630832947,0.6602425888714677,0.47828419601013333
305,189.25763813608353,0.41834430538881795,0.4775246658446535
306,11.838545314363472,0.09558684434029541,0.47590315493638713
307,-263.3285433362911,0.845667210070025,0.4747335302313886
308,339.6390956760217,-0.38118915812177057,0.4740226970572286
309,-2243.9882159620483,0.4499703682834836,0.47297453851326227
310,-166.09116931889452,-0.6770344052444022,0.47198171537185274
311,-3991.098864940228,0.49921762955252136,0.47062301641944887
312,-427.79180961782976,0.8739723050908671,0.46956228304244807
313,-6023.137841200374,0.8602505623329125,0.4672297313437737
314,502.96699285017894,0.5286278710079507,0.46623998651904314
315,-232.79466420259038,0.09983107824797499,0.46454725984697054
316,-550.5163445909619,0.7644630009957997,0.4633261474567582
317,-4988.125689909698,-0.8334526910378864,0.46235597141356866
318,-342.29445382790686,-0.8123427498350677,0.46152179545966304
319,-159.75028116711275,0.3155501316014714,0.4600532316627783
320,1676.3628985501186,0.49269722895292734,0.45838566471898246
321,479.8121206413118,0.4309766432577177,0.4575289546834508
322,-1600.673425191078,-0.8118653223180974,0.45617617115806136
323,-793.780046331217,0.2194159920754425,0.4552025171993862
324,-4198.136823026085,-0.8918997751086136,0.4539685323054865
325,-1325.5470279562364,0.319117318855915,0.4527081010915451
326,96.7880360793836,-0.17755999640390174,0.4519537308451113
327,-1637.7007216472368,0.3089030559405458,0.45103029961715896
328,-5751.413818538003,0.6350060333374429,0.4485516036570931
329,-935.6947546546328,0.6360204080593069,0.4471293255110051
330,104.68248177107918,0.16257645158966827,0.4458110633290759
331,-228.13447650177952,-0.4053149086408794,0.44484251318232626
332,-3141.482087039173,-0.5623313725089156,0.4432466348389488
333,-35.09111950720293,-0.28453151061781135,0.44230397456014675
334,-852.5510032991779,0.553376890757307,0.4406206891268812
335,371.67742424506747,-0.36654829737990313,0.4397817568206513
336,-2605.1261722762315,-0.6537216995466727,0.4390224229859537
337,-515.8666490709581,0.895644067073251,0.4381286995889756
338,164.84615552773846,0.17138311274406914,0.4373338507532375
339,-102.10060024675312,0.7475377685139987,0.43632809079580176
340,-3368.444981381675,-0.6581395560364893,0.43524788513523255
341,-4335.409377919874,-0.7790999960740196,0.4330199147612728
342,-3379.8883761500574,-0.868196194200158,0.4322833106342945
343,-1778.6390685678466,0.24217247691323485,0.43004398065711175
344,-392.6656566377478,-0.14331281129050122,0.4290476734332164
345,-1850.3756563565216,0.4535336188348479,0.42707231445889077
346,148.8372391012251,-0.38782642479871454,0.42656361028694684
347,-277.81706774236426,-0.47682518961481296,0.42562337704248976
348,-2719.8203018373724,0.7363166659613073,0.4237686355983523
349,194.41744933799055,0.43617230895235803,0.423087129901487
350,413.7491449453303,0.2761905762170912,0.4219602466038298
351,-2010.7986528696222,-0.4655302890720068,0.42106861240100835
352,-3834.062879028132,-0.6202051846498395,0.4200588268898319
353,-99.26665964056957,-0.3901555201497947,0.4192825187621905
354,239.3019118541771,0.5255539652544733,0.4186091927623074
355,21.950651664473526,-0.11090473454845284,0.41788190803667385
356,-289.1148189395553,0.8904631480830446,0.41702757614616104
357,130.206628750064,0.5663491976121889,0.4162301586739011
358,-1990.3547383849286,0.5176617052128106,0.4155806767280048
359,-15.615919162971352,0.11190732072762988,0.41423052754040307
360,-528.8910948787949,0.2752598278151971,0.41262236813278913
361,-135.24008896279014,0.022917715740200406,0.41076868262257743
362,-3735.634874347792,-0.8354830474473063,0.4098319023897808
363,-4232.511051249209,-0.7145951685657141,0.4088616666609805
364,279.5570363607599,-0.45708009929111076,0.4078940470353193
365,-654.894743482241,-0.08078788365882783,0.4062158917683337
366,331.337779560762,-0.33737409174854893,0.405513059657258
367,-2474.2482871732996,-0.699119337151392,0.4046697180051983
368,222.20066668363233,-0.791048788512235,0.4040672916920399
369,438.3692329115661,-0.5273630252553385,0.4034482157809944
370,154.82244311013685,-0.19057360107942456,0.4023630318428636
371,-1020.6290361015305,-0.897010726185359,0.40133387584912
372,-2283.8234365294065,0.6529762147335806,0.4005793194548297
373,-61.75866590991552,0.014701240463175114,0.3998263836140677
374,594.7384959443741,-0.3004305101808519,0.3991536155726027
375,150.55678735283178,0.5050460475478519,0.3985257043542046
376,91.37740087597146,-0.43137262185254993,0.39787283091865777
377,35.088519682258436,-0.4635308645490011,0.3972125000528844
378,-794.6600846171941,0.32986504378586334,0.39563627181620337
379,669.4901172629649,-0.30467566430124005,0.39496293780019004
380,-4388.590751202769,-0.8125752782754755,0.3938694173549952
381,-835.6935419787034,0.3808044748742,0.3922655797204032
382,-650.2454585853434,-0.8147267639901327,0.3913341756300929
383,-5443.043163333804,0.7538817483552293,0.3903031998857977
384,523.9319764923822,-0.5610204453395667,0.3896572376644519
385,169.8630825042747,-0.7008669583880341,0.38886845190564995
386,-79.01505862895675,-0.4650499642696456,0.3882421248008302
387,284.7012893434083,0.1623516889790272,0.3875410000603517
388,-3476.978748491274,-0.891465492758627,0.3867739671160114
389,176.56672074437517,0.21441435556855326,0.3857064054214156
390,513.6469682122045,0.49128729864351117,0.3849937867354088
391,574.2935507791783,-0.44232572924251684,0.38439970017175734
392,68.99854380794864,-0.08197662546241591,0.38366482948553216
393,-235.59273064916715,0.8723691605117586,0.3826986031853229
394,522.2668452122055,0.5636868224762032,0.38203387093278224
395,636.6062671790285,0.5385843400346838,0.3812627889130597
396,-218.51127251546524,-0.5105597485942774,0.3804852353423962
397,-1124.9163381531164,-0.328255858145589,0.379050746843151
398,-3851.329937487758,-0.8462974138205446,0.37818812132401725
399,-3252.392117843565,-0.8657385339285242,0.37735230772987993
400,-1695.8845393989268,0.40532997753156386,0.37658393300063403
401,-753.5238853787763,0.4294446956232888,0.3751094791714574
402,-1355.4547824100136,0.7020350228118518,0.3739168945519571
403,315.41998557675754,-0.6731525848560722,0.37335053569503046
404,773.653994037867,0.3475717684734626,0.37237387826366997
405,-82.46762827416345,0.013126862847677945,0.3711511821202512
406,-3154.3366302161176,-0.8927863114799889,0.37042940426506776
407,-1282.1583910047707,0.8875522474749117,0.36915024666874313
408,83.32964247817443,-0.6715620440666764,0.3684568492253086
409,-3958.1570131975213,0.6846845402298459,0.36749497282793375
410,-344.24760499673414,0.21922565374936187,0.36623543530023533
411,-14.742420667948636,-0.8090645465303907,0.3657219700214006
412,159.14789389881804,-0.36944065223502665,0.3650123941610476
413,-410.85600836742486,0.6052413183166822,0.3640373678108247
414,85.32776550543295,0.17228479443430922,0.363182780887044
415,-4333.359061965995,0.6729992962268426,0.3616129848288756
416,-677.4483187331213,0.19938623982375303,0.3601285796640947
417,-1417.8533004207084,-0.186900299893352,0.3588828209022936
418,-1981.9385399910448,0.4063853424877809,0.35721166869783905
419,1339.1876966982895,0.4651600269325574,0.3561306539734876
420,112.87392704806288,-0.14530970177855074,0.3555495579469762
421,-316.27167772693906,-0.8775542197058162,0.3549009545215492
422,-245.17172562811507,0.03641412068278893,0.3542461216668936
423,-96.43196134360721,-0.7306704664390875,0.3535092186778465
424,359.87570583743906,-0.18898696792699843,0.35294824568330657
425,-197.90719114000598,-0.6311265185373287,0.3522900492969888
426,287.9462421530934,-0.5788048287207044,0.35174641662444034
427,148.35160383075362,0.6461691490038849,0.3511887017989636
428,650.532291263852,-0.5181346664580575,0.35057189740079386
429,258.58782156677825,0.4202908282130938,0.34972398003782096
430,379.35908917115626,-0.21770514893285065,0.3492298432457193
431,849.409207442257,0.4350895389355228,0.3486693129510028
432,909.8436144299916,0.5093282340469528,0.3479831629062447
433,-139.21719904288148,-0.7116928257514046,0.34730602175074976
434,134.49172129834693,0.6580305707778508,0.34661558819021204
435,-998.8198300255503,-0.7202475411106869,0.34568271912755255
436,-2504.2750729249087,0.4384806571937735,0.3446864720630746
437,-4751.044348010269,0.8626043406731033,0.34290167854467685
438,-5.76248580724382,0.3947625606434825,0.34203159094804125
439,208.30220691621832,-0.1896662013298519,0.34146997086822256
440,403.540247114076,0.19573403201684403,0.34083671259959364
441,295.5934700978952,-0.16354804027536518,0.3403209353224811
442,-3209.79321183191,0.7836864652196905,0.33964672322313333
443,-3154.97905684986,-0.5458640746488637,0.3388873976255383
444,113.17588725575817,-0.19060743133238656,0.33823092581576153
445,45.54694233620103,-0.6068312990018012,0.3374465657189092
446,-199.60099758791864,-0.2889400424239752,0.3367718593799235
447,109.8997292332489,-0.46152585835450666,0.3362561343248349
448,-3332.7159450580757,0.45630821340046424,0.33519181375221724
449,-416.0982165833291,-0.39939595763132185,0.3345366263349454
450,-3332.518865111035,-0.5656209572320431,0.33361338338180174
451,-47.33166215581454,-0.05685004575581232,0.33241058426102343
452,-74.84938519467187,-0.8186883894190325,0.3318040537587927
453,-2.520790846196803,0.826798225744095,0.3311847663065002
454,-132.68202557421708,-0.008088198068486818,0.33056683978902546
455,-50.90245407932579,-0.4456146770107429,0.3300202675325819
456,-1782.640951614233,0.47664639469302184,0.329439827891842
457,-632.1217449283607,0.7229553364195892,0.32870726025929764
458,-1438.0429680307009,0.8682600295881585,0.32779598700639784
459,-232.79767087327957,-0.7707201470948082,0.3272340193170303
460,605.8249647484745,-0.35196025234314077,0.32663169059495023
461,-3043.985765014355,-0.7254398003301372,0.3260858821692618
462,330.07396368492687,0.2101611223391563,0.3254102996844229
463,-3032.1975870318747,-0.602439617938876,0.323790163019191
464,-3156.1175971606135,-0.6114383550319356,0.32309288750760545
465,-566.6390458196296,0.1516101481101927,0.3224723073660941
466,265.05205594791767,-0.3671408467619537,0.32200949794304123
467,-14.681504375257163,-0.17126106403223917,0.3214592360379203
468,422.2549984086728,0.49023537781422244,0.3209304063042097
469,205.44438127174027,0.7947699421285782,0.3203079824315488
470,-735.3690543144272,0.7130197483625346,0.3194847990778854
471,-115.10728115429208,-0.4238283399276401,0.31878504867000573
472,458.14387079780886,-0.5769142697770426,0.3183083783786509
473,211.8336980623023,-0.09025326010057277,0.31766521038086004
474,945.8023468434421,0.3784413624047759,0.31714377178847575
475,-3036.9923411390337,0.6742352517400293,0.3156253838060646
476,-379.2314468088885,0.05553070971806595,0.31459146226671786
477,231.3174995461094,-0.45936629720973826,0.31399680072172875
478,-3334.4305633377567,0.7920342194535265,0.3134298173257344
