episode,return,update
1,-191.698402776413,1
2,-118.86290215114177,1
3,-128.76495753638767,2
4,-250.78467036895032,2
5,-102.6489177863196,2
6,-94.30495453656887,3
7,-290.4576942982534,3
8,-161.98360120921984,3
9,6.908336706477442,4
10,-476.6520531618521,4
11,-65.15168656307979,4
