episode,return,best_return,steps
113,-628.9467586991277,1589.1581683652576,56
114,-432.3660158097073,1589.1581683652576,57
115,-243.022280660997,1589.1581683652576,120
116,-444.5744265848043,1589.1581683652576,56
117,-1334.6249505656422,1589.1581683652576,65
118,-1712.2032473235643,1589.1581683652576,67
119,-190.11936818171012,1589.1581683652576,49
120,90.34642239198593,1589.1581683652576,70
121,53.131580225940525,1589.1581683652576,88
122,-499.29532890642304,1589.1581683652576,44
123,7.54958595345488,1589.1581683652576,85
124,-429.23741083335835,1589.1581683652576,114
125,102.50367096408763,1589.1581683652576,67
126,-11.265547258163224,1589.1581683652576,52
127,-554.3552092576674,1589.1581683652576,68
128,-397.47804348401405,1589.1581683652576,52
129,98.42613328108109,1589.1581683652576,71
130,316.1631482947628,1589.1581683652576,79
131,-433.29491195999117,1589.1581683652576,56
132,-589.660731775371,1589.1581683652576,55
133,-198.23235073711794,1589.1581683652576,54
134,231.52658055856296,1589.1581683652576,65
135,21.293051155719468,1589.1581683652576,62
136,-285.87817963391535,1589.1581683652576,69
137,34.61599201309218,1589.1581683652576,74
138,195.8262447885669,1589.1581683652576,138
139,-887.6251133827134,1589.1581683652576,114
140,-1047.62249685376,1589.1581683652576,74
141,-532.4122651180687,1589.1581683652576,53
142,-585.8934093262174,1589.1581683652576,47
143,-329.9548178746595,1589.1581683652576,56
144,-1224.81509154739,1589.1581683652576,78
145,-729.0874234014427,1589.1581683652576,51
146,117.60063383442662,1589.1581683652576,117
147,-1671.2179329581559,1589.1581683652576,74
148,-620.7232311626228,1589.1581683652576,141
149,-1919.214710744364,1589.1581683652576,152
150,1007.6254204784714,1589.1581683652576,90
151,-252.26363597977092,1589.1581683652576,56
152,-908.8988337319545,1589.1581683652576,91
153,-956.9380563351858,1589.1581683652576,48
154,-67.13968514472344,1589.1581683652576,107
155,-1020.0886215681517,1589.1581683652576,47
156,162.6700516532096,1589.1581683652576,116
157,-991.4821243029103,1589.1581683652576,68
158,-1287.9729049338987,1589.1581683652576,48
159,-557.7358005228705,1589.1581683652576,53
160,-111.30290345054254,1589.1581683652576,67
161,-143.32143336335912,1589.1581683652576,112
162,-681.3186771939131,1589.1581683652576,59
163,-166.8088275301002,1589.1581683652576,112
164,-433.09113092890266,1589.1581683652576,57
165,-1041.0687738627205,1589.1581683652576,91
166,-1103.5559620424324,1589.1581683652576,52
167,-527.9744712741749,1589.1581683652576,57
168,125.96891708905719,1589.1581683652576,53
169,-1050.710556994025,1589.1581683652576,119
170,-1262.316947294953,1589.1581683652576,108
171,-1892.1546544334462,1589.1581683652576,84
172,58.12778045891537,1589.1581683652576,64
173,-128.22549509024884,1589.1581683652576,62
174,-891.7680887962042,1589.1581683652576,118
175,-248.67093208613323,1589.1581683652576,57
176,-1905.4326908295502,1589.1581683652576,87
177,-1399.2790451636215,1589.1581683652576,136
178,-1233.2066049459954,1589.1581683652576,67
179,643.5779527922748,1589.1581683652576,89
180,-574.6882576369167,1589.1581683652576,62
181,-185.3978570607378,1589.1581683652576,53
182,129.0369509481186,1589.1581683652576,90
183,-639.4267732126054,1589.1581683652576,81
184,-142.88106988767163,1589.1581683652576,70
185,177.2218906193441,1589.1581683652576,73
186,147.83019391966945,1589.1581683652576,65
187,-636.9813339186726,1589.1581683652576,129
188,-821.2191234782183,1589.1581683652576,72
189,-291.49274113623187,1589.1581683652576,73
190,-1583.3998704882836,1589.1581683652576,93
191,106.74129963874202,1589.1581683652576,80
192,-665.5705952064172,1589.1581683652576,62
193,-759.5799942026265,1589.1581683652576,50
194,-799.5560514289318,1589.1581683652576,56
195,-221.4118479713411,1589.1581683652576,50
196,30.33000127690798,1589.1581683652576,54
197,-156.9315291248913,1589.1581683652576,53
198,-1041.2770607902014,1589.1581683652576,53
199,184.65232551869917,1589.1581683652576,150
200,-1052.2857915328173,1589.1581683652576,100
201,-537.241649088289,1589.1581683652576,145
202,-597.0186273941094,1589.1581683652576,104
203,-599.0922049262858,1589.1581683652576,71
204,-204.48263114559154,1589.1581683652576,63
205,91.58452864236051,1589.1581683652576,77
206,-105.02586292143519,1589.1581683652576,81
207,-147.00346010614703,1589.1581683652576,69
208,-1616.5061422113176,1589.1581683652576,50
209,32.11864658936793,1589.1581683652576,65
210,-214.20630898090394,1589.1581683652576,52
211,-172.37991245667126,1589.1581683652576,86
212,-350.88297829692783,1589.1581683652576,68
213,-321.3603671335816,1589.1581683652576,123
214,-1009.3381583091386,1589.1581683652576,81
215,-45.01794643940934,1589.1581683652576,54
216,12.801588173558912,1589.1581683652576,60
217,-62.32411674140985,1589.1581683652576,108
218,-455.7284308391668,1589.1581683652576,76
219,-82.2286524460742,1589.1581683652576,66
220,-471.10333895424105,1589.1581683652576,119
221,-509.92915784940647,1589.1581683652576,146
222,465.1658780727132,1589.1581683652576,113
223,92.31652026958113,1589.1581683652576,85
224,-361.578513858145,1589.1581683652576,56
225,-1479.219381576979,1589.1581683652576,101
226,-507.8838193422548,1589.1581683652576,57
227,-729.5105380081923,1589.1581683652576,73
228,-594.1996141662291,1589.1581683652576,63
229,-959.5099923332752,1589.1581683652576,63
230,-275.6807725048757,1589.1581683652576,144
231,-1397.7685851033934,1589.1581683652576,96
232,-20.77346638630661,1589.1581683652576,58
233,-23.308941084341313,1589.1581683652576,126
234,-101.97311269268687,1589.1581683652576,179
235,-495.3856996297502,1589.1581683652576,84
236,518.5138750508248,1589.1581683652576,178
237,71.0618018498883,1589.1581683652576,57
238,370.0438293596276,1589.1581683652576,83
239,-1204.6269216859534,1589.1581683652576,101
240,-316.87820692887203,1589.1581683652576,58
241,280.08198546649373,1589.1581683652576,77
242,-1078.550758176697,1589.1581683652576,54
243,-727.3888003019122,1589.1581683652576,56
244,408.9815048106233,1589.1581683652576,81
245,-438.7601547620584,1589.1581683652576,132
246,378.1697298761119,1589.1581683652576,124
247,114.75646677461009,1589.1581683652576,56
248,-1031.666498615732,1589.1581683652576,47
249,362.948957768577,1589.1581683652576,73
250,277.4979179648635,1589.1581683652576,132
251,-1259.0619984849131,1589.1581683652576,58
252,-796.6752200042513,1589.1581683652576,49
253,-867.9575028613231,1589.1581683652576,97
254,403.6089295628558,1589.1581683652576,86
255,119.15860018378066,1589.1581683652576,68
256,-63.75984963107794,1589.1581683652576,101
257,-1166.5803346066966,1589.1581683652576,123
258,229.933649939132,1589.1581683652576,58
259,-717.2305541174408,1589.1581683652576,51
260,-1427.3681411986513,1589.1581683652576,77
261,-592.945664037311,1589.1581683652576,53
262,497.03976879161496,1589.1581683652576,79
263,-1002.8953981787006,1589.1581683652576,75
264,449.34156410676997,1589.1581683652576,96
265,-265.05160239119095,1589.1581683652576,60
266,411.61678653140234,1589.1581683652576,61
267,-739.5914981357453,1589.1581683652576,53
268,137.41574235523217,1589.1581683652576,73
269,-883.4691133630038,1589.1581683652576,90
270,697.8313843684047,1589.1581683652576,118
271,-2005.1798515747332,1589.1581683652576,132
272,103.19077007990563,1589.1581683652576,90
273,-35.617548181780876,1589.1581683652576,78
274,510.6968131540134,1589.1581683652576,90
275,139.77351095301924,1589.1581683652576,71
276,-1570.571087264236,1589.1581683652576,69
277,-159.9529246045281,1589.1581683652576,52
278,379.8164220198844,1589.1581683652576,73
279,-284.8592644114119,1589.1581683652576,88
280,-116.33858260203192,1589.1581683652576,69
281,-1388.262674128635,1589.1581683652576,99
282,-1993.0771776041843,1589.1581683652576,103
283,-95.10703688463559,1589.1581683652576,57
284,-259.6269331204494,1589.1581683652576,160
285,-1863.2428225072667,1589.1581683652576,136
286,-688.1926794104193,1589.1581683652576,118
287,-440.42790753709437,1589.1581683652576,82
288,-400.8703903868561,1589.1581683652576,106
289,-89.04331768334214,1589.1581683652576,83
290,59.02432955584561,1589.1581683652576,87
291,293.40241066537635,1589.1581683652576,151
292,-654.4737534066023,1589.1581683652576,71
293,21.037534868924922,1589.1581683652576,99
294,-741.3447500969023,1589.1581683652576,110
295,-18.559226773583077,1589.1581683652576,49
296,-638.2196812422271,1589.1581683652576,46
297,-415.7454453398409,1589.1581683652576,73
298,-58.35149498352985,1589.1581683652576,50
299,-1180.1653062452929,1589.1581683652576,98
300,-1031.0642718051379,1589.1581683652576,77
301,503.42043491127697,1589.1581683652576,90
302,-540.5804630335588,1589.1581683652576,90
303,1010.4292586793865,1589.1581683652576,106
304,134.6955987778299,1589.1581683652576,88
305,405.8315005032225,1589.1581683652576,56
306,-1548.2708510148768,1589.1581683652576,91
307,-251.31998960486908,1589.1581683652576,68
308,-438.470274118833,1589.1581683652576,59
309,-567.9144568804752,1589.1581683652576,61
310,-907.549942911467,1589.1581683652576,76
311,385.1684880960986,1589.1581683652576,76
312,-187.34930895653793,1589.1581683652576,117
313,-190.40327533771347,1589.1581683652576,106
314,110.18089826280948,1589.1581683652576,97
315,39.416057674744934,1589.1581683652576,79
316,-497.041314029216,1589.1581683652576,122
317,464.57420104379526,1589.1581683652576,63
318,-250.81521530967075,1589.1581683652576,62
319,-1420.6945091337113,1589.1581683652576,103
320,151.20980714689927,1589.1581683652576,80
321,-809.2579658222774,1589.1581683652576,68
322,-935.9087447287529,1589.1581683652576,150
323,-893.5359509359646,1589.1581683652576,52
324,71.13417243281106,1589.1581683652576,85
325,344.0916142991091,1589.1581683652576,83
326,313.07391673920836,1589.1581683652576,127
327,-60.26221819659577,1589.1581683652576,66
328,-119.85018587156242,1589.1581683652576,87
329,-634.9189405069114,1589.1581683652576,103
330,-369.33630500087725,1589.1581683652576,116
331,348.89305867169764,1589.1581683652576,74
332,434.52152558597936,1589.1581683652576,85
333,148.31124522053028,1589.1581683652576,119
334,-27.11484105068007,1589.1581683652576,142
335,-804.757529732356,1589.1581683652576,141
336,-611.7295701318699,1589.1581683652576,50
337,434.6682646365605,1589.1581683652576,79
338,-780.7104209616862,1589.1581683652576,75
339,-140.4105958240266,1589.1581683652576,78
340,-224.90223107477232,1589.1581683652576,116
341,-32.00008745506125,1589.1581683652576,91
342,-314.4291001467518,1589.1581683652576,60
343,-1133.680456315084,1589.1581683652576,89
344,-120.49619571750554,1589.1581683652576,81
345,-587.3366341001981,1589.1581683652576,93
346,-142.12475471964945,1589.1581683652576,65
347,-1306.645885225506,1589.1581683652576,110
348,439.9955932864234,1589.1581683652576,115
349,-445.80381851105244,1589.1581683652576,52
350,198.64497960894482,1589.1581683652576,93
351,-551.2170517404095,1589.1581683652576,49
352,150.08284349903943,1589.1581683652576,171
353,43.08414322971157,1589.1581683652576,139
354,-531.6375555103787,1589.1581683652576,67
355,-544.8149589393154,1589.1581683652576,118
356,-491.19027339026434,1589.1581683652576,116
357,-336.3974162979439,1589.1581683652576,137
358,-209.97603032128313,1589.1581683652576,55
359,-1215.0490384146558,1589.1581683652576,58
360,-1351.0475858512839,1589.1581683652576,174
361,-1191.1489072718616,1589.1581683652576,91
362,52.42157727731137,1589.1581683652576,65
363,-26.43397599151649,1589.1581683652576,98
364,-1475.6736311151951,1589.1581683652576,141
365,-580.688998351507,1589.1581683652576,55
366,410.0904197385255,1589.1581683652576,126
367,-252.46441500859646,1589.1581683652576,76
368,-249.7950789337342,1589.1581683652576,49
369,-413.1836254557429,1589.1581683652576,50
370,-758.1650961890898,1589.1581683652576,83
371,-1287.0096145008968,1589.1581683652576,96
372,-696.0486545640542,1589.1581683652576,56
373,291.9195633532863,1589.1581683652576,82
374,-437.09103805214227,1589.1581683652576,52
375,141.8952188625508,1589.1581683652576,56
376,-157.68334991875327,1589.1581683652576,181
377,-594.3400413762809,1589.1581683652576,136
378,-1709.681576045351,1589.1581683652576,156
379,-344.214435338813,1589.1581683652576,92
380,550.6038503305235,1589.1581683652576,156
381,115.72312506018216,1589.1581683652576,119
382,-696.3551491629175,1589.1581683652576,84
383,368.9586416588918,1589.1581683652576,56
384,260.99981354064585,1589.1581683652576,169
385,44.14284135487537,1589.1581683652576,102
386,747.9908929109655,1589.1581683652576,125
387,-379.7441538127116,1589.1581683652576,124
388,-1536.801931971219,1589.1581683652576,137
389,-1825.3261334226413,1589.1581683652576,97
390,444.82889348734034,1589.1581683652576,100
391,-597.8392042917119,1589.1581683652576,62
392,-1718.401317657571,1589.1581683652576,175
393,-317.7227884733975,1589.1581683652576,108
394,-1136.206920279286,1589.1581683652576,114
395,-116.91176991166867,1589.1581683652576,152
396,-1812.5844703334792,1589.1581683652576,102
397,485.24411637246044,1589.1581683652576,55
398,-617.5774486017165,1589.1581683652576,121
399,-792.6214962274594,1589.1581683652576,157
400,-421.867365479005,1589.1581683652576,60
401,-439.7674276473456,1589.1581683652576,137
402,-86.96457674670637,1589.1581683652576,150
403,730.5326939288516,1589.1581683652576,110
404,234.25966834731696,1589.1581683652576,83
405,295.90380557403273,1589.1581683652576,202
406,-1948.3180723914911,1589.1581683652576,141
407,-198.5995736977875,1589.1581683652576,88
408,-474.6825940255469,1589.1581683652576,147
409,717.4345512504428,1589.1581683652576,75
410,-1352.6453855829286,1589.1581683652576,155
411,-334.013466088448,1589.1581683652576,50
412,-2303.5965653239136,1589.1581683652576,217
413,354.91598642635176,1589.1581683652576,133
414,-227.80697005806383,1589.1581683652576,152
415,-723.1102659396925,1589.1581683652576,111
416,-133.3042730596842,1589.1581683652576,59
417,995.7446652268432,1589.1581683652576,96
418,-1077.3271202540122,1589.1581683652576,151
419,332.5185977679896,1589.1581683652576,90
420,-79.78183855776115,1589.1581683652576,167
421,-343.1918593420062,1589.1581683652576,83
422,-1536.3845702397425,1589.1581683652576,106
423,-1070.7514579338228,1589.1581683652576,153
424,-1419.7832792640575,1589.1581683652576,97
425,-1247.5519355344368,1589.1581683652576,98
426,-2356.3540511943743,1589.1581683652576,131
427,-508.189907161855,1589.1581683652576,58
428,-809.0072537086933,1589.1581683652576,84
429,-1001.2578734298127,1589.1581683652576,142
430,-309.0953065189333,1589.1581683652576,82
431,-295.6054099256671,1589.1581683652576,57
432,66.74153471418595,1589.1581683652576,82
433,361.21135233281984,1589.1581683652576,135
434,491.5766897484875,1589.1581683652576,122
435,-1793.7112222099495,1589.1581683652576,164
436,-574.6831410734592,1589.1581683652576,98
437,-1157.916018613339,1589.1581683652576,128
438,-336.48240849692525,1589.1581683652576,146
439,-230.01760959010426,1589.1581683652576,140
440,-1292.375386853533,1589.1581683652576,145
441,-852.9154092600033,1589.1581683652576,76
442,-488.57126986114076,1589.1581683652576,106
443,-734.3208690170577,1589.1581683652576,53
444,-1614.3163074577242,1589.1581683652576,139
445,-19.10505537812446,1589.1581683652576,114
446,528.2962458394466,1589.1581683652576,139
447,-1425.8015873770914,1589.1581683652576,171
448,573.9559417990215,1589.1581683652576,120
449,-512.9794922871595,1589.1581683652576,170
450,182.37106635520445,1589.1581683652576,53
451,-2613.0397759758193,1589.1581683652576,177
452,-552.8291827558905,1589.1581683652576,136
453,141.48979416371753,1589.1581683652576,67
454,-601.8101588267193,1589.1581683652576,61
455,-1259.455825324201,1589.1581683652576,136
456,532.1520145933484,1589.1581683652576,76
457,813.552814639326,1589.1581683652576,110
458,-739.4798532147549,1589.1581683652576,109
459,556.6468498377401,1589.1581683652576,125
460,543.8148782006839,1589.1581683652576,105
461,-693.742658716993,1589.1581683652576,46
462,-1249.1745910746586,1589.1581683652576,102
463,452.9570426214434,1589.1581683652576,88
464,-312.09286231663646,1589.1581683652576,47
465,259.6828835625745,1589.1581683652576,60
466,449.44542500113675,1589.1581683652576,94
467,-484.0566627602941,1589.1581683652576,159
468,-518.4507766423981,1589.1581683652576,113
469,590.7013979467972,1589.1581683652576,87
470,-707.0335567800528,1589.1581683652576,216
471,-129.42832383856626,1589.1581683652576,139
472,-610.0686257029636,1589.1581683652576,93
473,-829.6546049255476,1589.1581683652576,129
474,179.51532600197038,1589.1581683652576,51
475,993.9585643740284,1589.1581683652576,119
476,8.582502992517675,1589.1581683652576,125
477,-904.768495914379,1589.1581683652576,186
478,-282.8104253796573,1589.1581683652576,75
479,-563.5166613275038,1589.1581683652576,109
480,-1627.6420017488174,1589.1581683652576,141
481,-101.91432646933436,1589.1581683652576,50
482,-652.8281941947389,1589.1581683652576,123
483,750.6453103531992,1589.1581683652576,58
484,568.7137629880006,1589.1581683652576,63
485,-583.0949820085982,1589.1581683652576,134
486,-42.72357883435802,1589.1581683652576,108
487,-1686.7551545083372,1589.1581683652576,90
488,-1029.1404397119186,1589.1581683652576,135
489,-1237.605118715348,1589.1581683652576,138
490,251.30069597019497,1589.1581683652576,99
491,-600.8520094604719,1589.1581683652576,68
492,528.8772176622954,1589.1581683652576,146
493,-1278.2260264171368,1589.1581683652576,124
494,-421.9383216449987,1589.1581683652576,112
495,-1109.2904956678356,1589.1581683652576,183
496,635.4036443039851,1589.1581683652576,138
497,392.7563474622343,1589.1581683652576,95
498,-459.126517151949,1589.1581683652576,154
499,-52.76287689561036,1589.1581683652576,66
500,787.9848769837996,1589.1581683652576,148
501,-11.301663314357029,1589.1581683652576,74
502,-237.13794926897958,1589.1581683652576,83
503,-238.1371707108101,1589.1581683652576,89
504,-117.08640276565961,1589.1581683652576,83
505,-825.605744270013,1589.1581683652576,142
506,-189.6809366987186,1589.1581683652576,84
507,-241.53431896793245,1589.1581683652576,178
508,337.54816070680886,1589.1581683652576,58
509,342.58186078677795,1589.1581683652576,85
510,-230.7799383974002,1589.1581683652576,80
511,372.0226985857114,1589.1581683652576,85
512,273.01722885518234,1589.1581683652576,110
513,-1515.763382216643,1589.1581683652576,140
514,-1123.1317540545974,1589.1581683652576,117
515,-247.0873454369721,1589.1581683652576,52
516,-1631.4950074667286,1589.1581683652576,124
517,-2044.105476650668,1589.1581683652576,182
518,-1341.4872169330315,1589.1581683652576,148
519,-676.1665011836242,1589.1581683652576,96
520,-827.9090842620985,1589.1581683652576,96
521,-425.5742663912847,1589.1581683652576,103
522,49.10580380895112,1589.1581683652576,104
523,-683.0942398535876,1589.1581683652576,121
524,-1363.1078435774584,1589.1581683652576,148
525,-1858.5262426403115,1589.1581683652576,152
526,-2064.4955202530728,1589.1581683652576,143
527,-39.88156068562307,1589.1581683652576,106
528,-323.6673453559879,1589.1581683652576,70
529,-332.42501704883625,1589.1581683652576,83
530,-1352.8019872819082,1589.1581683652576,151
531,-764.0487931245673,1589.1581683652576,115
532,-314.2172493937653,1589.1581683652576,72
533,-1542.7428755523836,1589.1581683652576,125
534,-1811.6349645427072,1589.1581683652576,153
535,-7.967732231986929,1589.1581683652576,128
536,112.26796825235806,1589.1581683652576,87
537,-296.44529959359716,1589.1581683652576,65
538,332.51191523680404,1589.1581683652576,82
539,131.0472210084929,1589.1581683652576,164
540,321.75033169414087,1589.1581683652576,51
541,-385.9564619703715,1589.1581683652576,201
542,-1243.568921611592,1589.1581683652576,221
543,-1418.2405787639395,1589.1581683652576,144
544,-856.3417221702382,1589.1581683652576,110
545,-540.2015313747204,1589.1581683652576,165
546,-179.27225626564814,1589.1581683652576,157
547,-768.8772961148709,1589.1581683652576,139
548,-1650.517219070504,1589.1581683652576,135
549,-38.00904555817647,1589.1581683652576,179
550,-125.01303275852729,1589.1581683652576,143
551,660.9764560997417,1589.1581683652576,142
552,-740.0921854504593,1589.1581683652576,133
553,-430.9779408893146,1589.1581683652576,61
554,571.6105263977317,1589.1581683652576,92
555,-967.5328305614178,1589.1581683652576,63
556,1011.3926506554137,1589.1581683652576,131
557,-881.8077484250891,1589.1581683652576,241
558,-545.2590365914564,1589.1581683652576,50
559,-275.8449588194874,1589.1581683652576,176
560,-100.72359925283581,1589.1581683652576,158
561,-1124.8078280970033,1589.1581683652576,153
562,-292.5711416819843,1589.1581683652576,177
563,-1675.1401782500598,1589.1581683652576,180
564,-862.9893133540461,1589.1581683652576,147
565,439.76022561909406,1589.1581683652576,248
566,-303.3376712813199,1589.1581683652576,197
567,-859.3666920050235,1589.1581683652576,179
568,-312.9609924655658,1589.1581683652576,183
569,-853.4458461286044,1589.1581683652576,130
570,-495.97630005536575,1589.1581683652576,103
571,-653.6416344056006,1589.1581683652576,103
572,-1708.2936216944563,1589.1581683652576,139
573,382.74706758706066,1589.1581683652576,142
574,615.3686555743825,1589.1581683652576,197
575,27.708010397553608,1589.1581683652576,98
576,-415.54875622852774,1589.1581683652576,159
577,745.8907001273312,1589.1581683652576,91
578,195.89928905039028,1589.1581683652576,191
579,-491.07659348044467,1589.1581683652576,165
580,-1561.3620987871761,1589.1581683652576,271
581,-1533.4972455452655,1589.1581683652576,110
582,-31.829824894289686,1589.1581683652576,130
583,-1038.167335899828,1589.1581683652576,102
584,-1317.5207803739313,1589.1581683652576,163
585,-894.0431279158565,1589.1581683652576,134
586,697.2372628295784,1589.1581683652576,73
587,221.94183125103973,1589.1581683652576,193
588,1170.204199194584,1589.1581683652576,109
589,-311.5614782473367,1589.1581683652576,126
590,-897.6429854550865,1589.1581683652576,109
591,306.35801873234595,1589.1581683652576,63
592,-399.1453476786726,1589.1581683652576,156
593,8.783673216211355,1589.1581683652576,126
594,173.08616375379393,1589.1581683652576,157
595,-307.6841650031872,1589.1581683652576,102
596,-907.8179569003869,1589.1581683652576,157
597,-1213.4284800291875,1589.1581683652576,170
598,581.2706938697542,1589.1581683652576,235
599,475.5469448110165,1589.1581683652576,142
600,-1388.2396564785395,1589.1581683652576,150
601,67.59907116302224,1589.1581683652576,135
602,-1037.3523686420822,1589.1581683652576,263
603,-421.7469632751879,1589.1581683652576,158
604,-1566.12438723334,1589.1581683652576,161
605,465.87288291644234,1589.1581683652576,268
606,-386.80532716903144,1589.1581683652576,71
607,70.07914021654392,1589.1581683652576,156
608,-1532.30748629952,1589.1581683652576,129
609,-40.60785917156363,1589.1581683652576,220
610,-905.2393970806861,1589.1581683652576,179
611,-637.8362353749512,1589.1581683652576,98
612,-696.9517547673427,1589.1581683652576,102
613,-736.7537022318609,1589.1581683652576,110
614,-1.4900237138704142,1589.1581683652576,200
615,-327.1783203716975,1589.1581683652576,97
616,509.08515158309024,1589.1581683652576,103
617,-455.91488018633004,1589.1581683652576,64
618,933.3199739458282,1589.1581683652576,123
619,-1070.9846776546776,1589.1581683652576,142
620,280.0951235332168,1589.1581683652576,103
621,35.17419999985259,1589.1581683652576,190
622,390.8251180807531,1589.1581683652576,78
623,-816.2145514592266,1589.1581683652576,92
624,934.3071056189312,1589.1581683652576,165
625,313.03608956322887,1589.1581683652576,79
626,514.8981192971078,1589.1581683652576,67
627,331.1110300886844,1589.1581683652576,116
628,-723.3184891967774,1589.1581683652576,121
629,-458.99149621782476,1589.1581683652576,182
630,-962.2240969154625,1589.1581683652576,131
631,-1016.9357052780738,1589.1581683652576,143
632,136.79175332194836,1589.1581683652576,143
633,158.50084156575213,1589.1581683652576,56
634,-1427.0651760682767,1589.1581683652576,114
635,-131.0361979056836,1589.1581683652576,83
636,665.5540105815522,1589.1581683652576,92
637,-770.649762907037,1589.1581683652576,192
638,963.0566644194723,1589.1581683652576,198
639,-112.99624565009367,1589.1581683652576,142
640,555.0847211332743,1589.1581683652576,83
