episode,return,update
1,-158.4130869086,1
2,-152.12243434277207,1
3,-436.1678170776183,2
4,-310.5975573480108,2
5,-196.6027017654293,2
6,-218.2472359352149,3
7,-239.3069495572681,3
8,-360.11124517443335,4
9,-75.97492045030606,4
10,-31.372819899372303,4
11,-108.26991399931222,4
